"MDVP.Fo.Hz.","MDVP.Fhi.Hz.","MDVP.Flo.Hz.","MDVP.Jitter.Abs.","Shimmer.DDA","HNR","RPDE","DFA","spread1","spread2","D2","PPE"
0.012548474748921,0.0672876168605085,-0.841372849897607,-0.400929617541755,-0.718133769419629,0.795027395904565,-1.00658019543185,0.128996444165829,-0.708159375797534,-0.280972657297288,-0.649292941051192,-0.639638644496349
-0.967797970310468,-0.773763663666245,-0.308342454465097,-0.400867583718664,-0.766094138570304,0.97073355195145,-1.08183840261534,0.827664775866815,-0.339140990479347,-0.394006578189885,-1.11959131249432,-0.375748456476299
-0.856112292939733,-0.524249652043318,-0.490512463111412,0.32316787364955,-0.204009012667958,0.0202523426918828,1.25669339289269,-1.0639159381402,1.17885921161901,-0.240099824933394,-0.258960478701371,0.148311552455559
-0.879276935639374,-0.717441001849698,-0.386073969182481,0.136458664659041,0.0314053908761381,-0.555027415059455,1.38299408050238,-0.420869499875356,0.190880685043529,0.152515014727542,-0.193823168868274,0.159407641370174
-1.04150841605296,-0.775084110307536,-0.320734079907729,-0.00304385274352537,1.04944872685457,-0.972370295732704,1.37604993233421,-0.0817692375821394,0.566894790011034,1.0134898979498,0.34901656799767,0.400574140142504
0.201858588550219,-0.170489805661273,-0.796912938217188,-0.400422676697555,0.519006189689171,-0.449377716540949,0.870927276237601,-0.440720077169673,0.431308900480876,-0.00908057453543956,0.447640245867203,0.560044290399634
0.906505874179205,0.117360748086014,-0.817825036336066,-0.126350180963757,0.196239159200149,0.0195751555722713,-0.0198960504298821,0.361822050683552,-0.139081680982573,0.600840406083947,0.576281591324212,-0.223296786209175
0.0839970864965919,-0.0134507901413154,-0.920523309057217,-0.225914907315349,-0.767777477692922,0.685642098275958,-0.790687648446735,-0.231114116565754,-0.115970812492298,0.0972019226306872,0.560742675930831,-0.221997568049657
-0.828603078945872,-0.773716352889303,-0.420223345035856,-0.296835076029169,-0.863447859161443,0.596216698396858,-0.286619731317381,0.164614690485067,-0.224948819488508,-0.0435849633832048,0.384007811940282,-0.208281955065414
-0.102593171053217,-0.464048452798811,-0.918260261049176,-0.684795190443457,-1.02277004414516,1.09631722668087,-1.91999508119062,0.0817990769908457,-1.08567468479672,-1.6168317064574,-0.97445910349196,-1.01946440786571
-0.726588536309304,-0.53619591578808,-0.464768550756418,0.733728613591515,-0.217138195594643,0.0875262079196342,1.19560996707792,-1.67307963255154,0.388904388525544,0.331246727775625,1.06900625355213,0.309986030760414
0.194247021104665,0.0801108502423766,-0.6532245043998,-0.123394718228507,0.261967667099578,-0.656937230791345,1.47715885291218,-0.518839042355485,1.1509321763271,1.04001668842992,1.26623493068227,1.18647957423776
0.611203257476211,0.0455889164002516,0.725018708602736,-0.684910429875084,0.519163058872993,-1.3137993600561,0.890790306696765,0.0300688484148054,-0.289730614114494,1.18737350561625,1.29655146683318,-0.366453862711987
1.59696353407194,0.569389802246581,-0.588661033399145,-0.687898828069088,-0.516274936975719,0.115302278807505,0.173518181027688,-2.52419331924091,0.182059935853507,1.67738677282093,1.30526753365014,0.226550592365286
0.785362009491524,0.237813038521413,-0.687981313279578,-0.400884596871918,-0.74688697020423,0.822801255518264,-0.802472421733096,-0.580076480068402,0.682855711091622,0.534771263421979,0.602082845175654,0.302314226849995
-0.142835048472163,-0.422858037845497,0.504596764959993,-0.400964619793932,-0.72457316383921,0.319614476975237,-0.916627661305711,1.00676447132409,-0.0218309980527095,0.0330372511560722,1.00532798849238,-0.127676812317202
-0.0331259360840911,-0.316666867926314,0.5980309165619,-0.640568268733673,-0.279849506090356,0.277098708723576,-1.11984459651386,0.353465712403169,-0.591329685810861,-0.654908384163435,-0.141267362755987,-0.60815496854701
-0.0370788873113059,-0.398914503500552,0.435377292556789,-0.898225226388592,-1.01904033552163,1.57625478217577,-1.70305488500075,-0.474556312818391,-1.17038259576712,-0.592480171802411,-0.692584669893186,-1.10200557210828
-0.825422898670378,-0.59204164287932,-0.491290768226071,2.2307557286064,1.06905142368777,-1.34138522884011,1.38676573121295,-0.857459383486422,1.8446978002668,0.931863491441361,0.788568838001846,1.52753149541175
0.160320013732438,0.0737255073848928,-1.00127309765502,0.0316453616634016,0.382227593360886,-0.694917454576678,1.43991758986315,-1.00102853625104,2.0488708414832,2.02662168938156,1.76238470722685,2.18337941233458
0.470475102375982,0.172618039344371,-0.652336536247193,-0.279039219702701,1.88603779864453,-1.83737182541855,0.988333394642475,0.356053792480108,0.303699028969126,1.20785362579609,1.93133489800125,0.292247031913368
1.19635403592599,0.452719131444504,0.0109478174638396,-0.366538319996534,1.56205365378027,-1.10861279968054,1.03642008732914,-0.97161714852688,0.177392620716381,0.864875046323974,0.513151108467721,0.169135752168489
1.17015482875103,0.432392420125502,0.247012230826005,-0.838048314449001,-0.257366903963856,-0.486272694568766,0.166092177425002,-1.56454627630382,-0.308964755045138,-0.111835851428976,0.377563826071682,-0.364515724770679
1.16095348948807,0.275711747847143,-0.570216804239588,-0.424003620153829,-0.374872807759489,-0.274034675279055,-1.42568830128855,0.0296041872180871,-0.539616702391999,-0.631425550051827,1.38495879715811,-0.56407280620156
1.2765236354915,0.322542539225851,1.62679467613207,-0.267801464244408,-0.497567737663255,0.156563999144067,-0.292670945899456,0.0861938651660232,0.224569670794766,0.0674014692431159,0.133502756894978,0.161107585867105
0.688420000566733,-0.00660710176013379,1.25285398382466,-0.75567452641908,-0.711102909304204,0.903830139116183,-1.41846990697742,0.884539810715572,-0.701091002519294,-0.51365284838993,0.0323874649046378,-0.690133962975564
0.0685648933251762,0.0253098958671741,0.143065530172513,1.63707218432481,1.55324549360348,-1.86982467127716,1.02462738448409,-0.0258200180586448,1.73522838756297,1.40915948149665,1.79604556402397,1.84547981058834
0.732484102787217,0.22717200702092,0.896710464449528,0.945281143570581,1.24194260445205,-2.06012379120783,0.330403906255494,0.760366981292805,1.42375382909537,1.50637662829132,2.31525163907747,1.55875590267573
0.382954608386691,1.30137389723121,-0.0587861690168842,-0.0879088310994665,0.552057192872722,-0.944302766673226,0.482889158589854,-0.133098050955971,0.379179270801134,1.01638147462136,1.3195299211951,0.347058004709822
-0.212951559159751,1.65708229583164,-0.759955364684882,-0.120976610220467,-0.57252326423387,0.0919508381945443,0.640039194049583,-1.31198360844673,0.205185381813344,0.153406101405539,-0.284004348998755,0.111293287860779
0.983920923198972,0.574100461544741,-0.777327697559344,-0.103290437678489,-0.044600186065477,-0.552871309994206,-0.445047949879771,-0.891390678181277,-0.68898774480279,-0.878393759529218,0.55330800271567,-0.755189874701163
1.32175245334781,0.262326229435749,1.86634612314122,-0.417892155668481,-0.594129791134693,0.125227965577241,-1.50025269408306,-0.136376077867607,-0.731402369032616,-0.5260482712009,0.299214139273018,-0.782100643007019
1.63038424097676,0.371109051715729,2.0429324562461,-0.967293045410541,-0.684858585997683,0.886501241923181,-1.26330798743113,-0.428474409136919,-1.17234428748452,-1.51712877170871,-0.274603971882274,-1.13949679000166
1.11220893232516,0.151535267332622,1.79566394691675,-0.9856049279225,-1.01077454122845,2.04312774456813,-0.995918948995303,0.421020773857244,-1.73058655719937,-0.638291116647595,-1.63694414148869,-1.52913169192054
-0.510750689498755,1.96444894886639,-0.604175005495857,5.58274130847835,3.83334790430929,-2.74735449085685,1.27845624540096,-1.24599918602643,2.03249385216537,0.47943816720383,1.17859187521619,2.26296692434816
0.773124048986191,0.201078537867685,1.10590591485682,2.37241224846253,2.84983176848789,-2.62436848923132,0.847430110482561,0.983752053930379,2.54954665197619,2.10892003649681,2.24642274396896,2.97452825926268
1.11438431409936,3.89251126879901,1.32267949605618,0.998578322657468,1.83993184641866,-1.52223876526432,-0.627096013475147,0.989399804819032,0.737013171645057,0.47025777665406,1.39283483979413,0.721055048352717
-0.339592523626554,3.41952284327388,-0.696542760925006,-0.139914946273119,-0.728416534004741,0.66759933064774,-0.109207089941892,-0.571797392003142,0.0933405356606277,0.542772323007875,0.282003016603987,-0.0470280781990687
1.05624040292287,2.16849034720194,-0.939897491718375,-0.121027122551961,-0.30164813941538,-0.612159858614174,-0.452049884398772,-1.32070683669566,-0.953983345788947,-0.238251380681331,-0.599863317071326,-0.908422635065305
1.66609188316427,0.463772227741033,-0.256012447167511,-0.975217900049228,-0.518794015727104,0.779610782012348,-1.03210577949545,-0.765491898699667,-1.3691200986459,-1.83385442861505,-0.234855455381047,-1.17887792987924
1.99208408922325,0.547969945276596,2.49014212671864,-0.938751420399738,-0.629967018493049,0.543371348812338,-1.52597954530643,-1.11843737325611,-1.41483958133692,-1.83610340821976,-0.17169017871233,-1.26205048508631
2.23098677188758,0.672450707415004,2.50393969074972,-0.938627721958731,-0.64476379946283,0.400589462668407,-0.160052554385543,-1.5183281594539,-1.36486929113004,-0.719251528604655,-0.771504812629268,-1.23941556855308
